account_age,intl_plan,voice_mail_plan,n_voice_mails,n_day_calls,sum_day_charges,n_evening_calls,sum_evening_charges,n_night_calls,sum_night_charges,n_intl_calls,sum_intl_charges,n_customer_service_calls,churn
109,0,0,0.0,74.0,37.83,75.0,14.42,94.0,11.89,3.0,2.43,2.0,0
108,0,0,0.0,101.0,34.19,86.0,14.51,113.0,10.68,3.0,3.13,3.0,0
79,0,1,17.0,114.0,28.54,93.0,20.71,114.0,9.54,2.0,2.46,1.0,0
119,0,0,0.0,88.0,40.65,79.0,20.7,92.0,10.39,3.0,2.94,3.0,1
38,0,0,0.0,109.0,29.87,97.0,18.0,109.0,6.21,3.0,2.48,5.0,1
109,0,1,29.0,90.0,18.9,98.0,22.4,128.0,10.11,6.0,2.43,6.0,1
78,0,0,0.0,74.0,14.91,58.0,18.26,147.0,9.06,6.0,2.92,1.0,0
134,0,0,0.0,99.0,41.5,111.0,20.99,133.0,9.0,2.0,1.94,0.0,0
47,0,1,27.0,89.0,28.05,118.0,10.82,95.0,12.8,4.0,2.08,2.0,0
59,0,1,27.0,110.0,21.66,99.0,8.78,73.0,7.39,3.0,2.46,0.0,0
151,0,0,0.0,106.0,33.12,103.0,24.88,82.0,10.11,3.0,1.49,0.0,0
129,0,0,0.0,131.0,9.3,105.0,21.77,135.0,7.95,4.0,3.0,1.0,0
107,0,1,27.0,104.0,48.18,152.0,19.05,63.0,10.86,7.0,3.89,2.0,0
137,1,0,0.0,112.0,43.86,117.0,20.95,100.0,7.79,3.0,2.94,0.0,1
76,0,0,0.0,142.0,15.39,75.0,17.99,76.0,8.77,2.0,2.51,1.0,0
24,0,0,0.0,132.0,40.05,129.0,9.85,136.0,8.34,2.0,4.37,0.0,0
169,0,0,0.0,82.0,24.23,110.0,19.67,67.0,5.9,4.0,2.7,2.0,0
30,0,0,0.0,68.0,9.18,96.0,15.24,101.0,11.12,8.0,2.75,1.0,0
70,0,0,0.0,87.0,36.52,114.0,11.14,104.0,9.76,3.0,2.54,3.0,0
52,1,0,0.0,118.0,42.74,80.0,16.71,53.0,8.64,2.0,2.97,0.0,1
3,0,0,0.0,99.0,23.63,108.0,21.31,87.0,12.88,3.0,1.65,4.0,0
38,0,0,0.0,114.0,19.94,105.0,17.74,98.0,9.15,2.0,3.89,2.0,0
104,0,0,0.0,108.0,44.88,75.0,11.24,91.0,8.0,8.0,2.86,3.0,0
27,0,0,0.0,105.0,14.04,99.0,17.34,122.0,10.09,4.0,2.46,1.0,0
166,1,1,28.0,126.0,29.89,76.0,21.56,72.0,5.78,5.0,3.08,1.0,0
13,0,0,0.0,100.0,37.47,79.0,17.95,112.0,11.67,8.0,3.67,2.0,0
52,0,0,0.0,104.0,36.89,83.0,12.95,109.0,6.04,4.0,3.19,2.0,0
114,0,1,25.0,77.0,21.93,110.0,24.65,110.0,7.97,5.0,3.13,1.0,0
156,0,0,0.0,106.0,25.59,112.0,13.0,86.0,9.72,3.0,0.95,1.0,0
90,0,1,42.0,66.0,32.86,85.0,22.38,97.0,9.65,4.0,3.0,0.0,0
62,0,0,0.0,122.0,32.22,95.0,8.82,106.0,8.13,5.0,2.92,2.0,0
82,0,1,33.0,95.0,23.43,128.0,20.02,70.0,12.06,6.0,2.97,2.0,0
52,0,0,0.0,80.0,21.98,101.0,12.13,89.0,11.62,4.0,3.32,3.0,0
146,0,0,0.0,77.0,19.65,100.0,18.16,72.0,9.83,6.0,2.89,1.0,0
120,0,1,23.0,114.0,37.72,84.0,21.65,117.0,11.27,5.0,1.94,2.0,0
130,0,0,0.0,113.0,44.83,103.0,15.85,99.0,8.79,6.0,4.94,1.0,1
90,0,0,0.0,91.0,10.42,94.0,16.52,80.0,6.44,9.0,3.08,1.0,0
147,1,0,0.0,113.0,31.25,110.0,14.0,87.0,5.0,4.0,2.73,1.0,0
159,0,0,0.0,68.0,28.46,74.0,12.22,111.0,6.3,3.0,2.78,0.0,1
74,0,1,27.0,122.0,26.2,150.0,16.6,86.0,12.45,2.0,3.56,4.0,0
130,0,0,0.0,101.0,42.84,105.0,14.47,64.0,9.41,5.0,1.54,0.0,0
155,1,0,0.0,94.0,27.73,108.0,24.79,111.0,4.34,3.0,3.02,0.0,0
87,0,0,0.0,80.0,33.71,89.0,15.9,96.0,6.01,4.0,4.48,2.0,0
81,0,0,0.0,48.0,55.2,82.0,20.09,78.0,8.44,5.0,3.54,0.0,1
99,0,0,0.0,78.0,21.81,120.0,18.3,140.0,6.47,9.0,3.86,2.0,0
131,0,0,0.0,110.0,31.94,101.0,17.04,125.0,9.12,11.0,2.75,2.0,0
89,0,0,0.0,71.0,21.96,68.0,18.2,100.0,9.67,4.0,2.78,5.0,1
123,1,0,0.0,106.0,21.34,96.0,10.96,129.0,11.34,6.0,1.7,4.0,1
130,0,1,26.0,108.0,43.72,122.0,19.07,118.0,9.18,4.0,3.4,1.0,0
99,0,0,0.0,90.0,21.18,70.0,12.44,95.0,7.62,6.0,2.84,1.0,0
36,0,0,0.0,144.0,29.77,69.0,18.44,146.0,10.97,3.0,2.67,1.0,0
87,0,0,0.0,91.0,21.13,105.0,14.74,109.0,11.53,5.0,2.03,3.0,0
139,0,0,0.0,130.0,46.17,131.0,13.26,108.0,6.13,9.0,3.13,2.0,0
189,0,0,0.0,80.0,37.38,117.0,12.18,69.0,5.88,7.0,3.16,1.0,0
96,0,1,33.0,115.0,31.16,87.0,17.12,84.0,7.98,15.0,2.81,3.0,0
112,0,0,0.0,119.0,17.19,67.0,18.22,112.0,8.08,5.0,2.78,2.0,0
75,0,0,0.0,70.0,34.56,97.0,19.46,118.0,10.0,3.0,3.86,1.0,0
178,0,1,35.0,88.0,29.82,65.0,16.15,94.0,6.24,3.0,2.84,2.0,0
112,0,0,0.0,97.0,45.22,94.0,18.24,100.0,13.78,2.0,3.83,2.0,1
108,0,1,41.0,110.0,29.17,78.0,11.57,103.0,8.25,7.0,2.92,0.0,0
100,0,0,0.0,98.0,13.38,102.0,19.18,106.0,6.77,8.0,3.78,0.0,0
121,0,1,20.0,110.0,36.02,120.0,18.28,107.0,10.73,2.0,2.54,0.0,0
116,0,0,0.0,101.0,10.83,95.0,16.64,87.0,9.45,6.0,2.7,1.0,0
161,0,0,0.0,100.0,29.48,74.0,18.16,69.0,6.37,4.0,3.11,1.0,0
19,1,0,0.0,98.0,40.41,121.0,17.6,95.0,8.2,4.0,1.22,0.0,0
104,0,0,0.0,123.0,38.4,106.0,13.84,85.0,12.24,4.0,2.73,1.0,0
119,1,1,32.0,101.0,29.41,93.0,17.8,91.0,10.4,4.0,3.29,0.0,0
125,0,0,0.0,102.0,38.23,87.0,12.22,105.0,8.95,2.0,2.16,0.0,0
156,0,0,0.0,122.0,40.41,91.0,15.43,151.0,8.36,4.0,2.08,1.0,0
109,0,0,0.0,128.0,23.29,116.0,18.45,86.0,8.19,5.0,2.7,2.0,0
95,0,0,0.0,109.0,24.23,107.0,14.97,88.0,8.53,3.0,2.21,2.0,0
90,0,0,0.0,126.0,24.21,118.0,10.73,71.0,12.34,4.0,1.24,1.0,0
105,0,1,21.0,112.0,24.99,43.0,16.77,93.0,12.03,3.0,2.35,2.0,0
101,0,0,0.0,124.0,37.45,101.0,16.03,98.0,12.53,4.0,2.86,1.0,0
95,0,0,0.0,96.0,25.36,116.0,22.16,120.0,9.05,2.0,2.19,1.0,0
123,0,0,0.0,88.0,34.75,111.0,11.69,100.0,10.17,4.0,2.7,0.0,0
160,0,0,0.0,77.0,36.86,117.0,17.62,117.0,10.29,2.0,1.51,1.0,0
141,0,1,28.0,123.0,52.36,128.0,21.06,103.0,6.88,3.0,2.0,1.0,0
87,0,0,0.0,125.0,9.86,116.0,5.74,136.0,8.37,3.0,3.11,0.0,0
81,0,0,0.0,80.0,29.44,94.0,20.08,84.0,10.81,6.0,3.19,2.0,0
75,0,1,19.0,90.0,35.75,87.0,20.55,102.0,9.71,3.0,3.54,4.0,0
126,0,1,24.0,125.0,10.01,90.0,25.97,73.0,7.15,6.0,3.27,0.0,0
28,0,0,0.0,102.0,40.26,87.0,14.2,115.0,12.61,3.0,2.62,3.0,0
153,0,0,0.0,102.0,38.91,136.0,13.66,109.0,9.14,2.0,3.38,0.0,0
97,0,1,32.0,87.0,15.3,113.0,23.49,107.0,8.33,6.0,2.32,2.0,1
115,0,0,0.0,128.0,24.94,74.0,9.03,104.0,8.9,4.0,3.0,2.0,0
95,0,0,0.0,83.0,40.34,65.0,13.09,105.0,10.67,6.0,3.02,1.0,0
17,1,0,0.0,118.0,27.68,91.0,19.52,94.0,14.97,3.0,3.67,0.0,1
105,0,1,20.0,114.0,31.77,91.0,21.79,104.0,15.06,2.0,2.4,1.0,0
121,0,0,0.0,100.0,14.64,113.0,22.08,79.0,6.66,9.0,2.46,2.0,0
125,0,0,0.0,89.0,36.09,127.0,18.31,73.0,8.41,2.0,3.05,2.0,0
124,0,0,0.0,98.0,25.67,119.0,10.25,81.0,6.88,2.0,2.48,2.0,0
35,0,0,0.0,67.0,26.96,96.0,11.08,80.0,10.34,5.0,1.86,2.0,0
134,0,0,0.0,93.0,50.32,117.0,19.24,98.0,11.11,10.0,3.32,0.0,1
123,0,1,32.0,77.0,36.09,78.0,21.38,85.0,9.39,2.0,1.78,3.0,0
124,0,0,0.0,61.0,39.85,111.0,15.24,117.0,12.85,6.0,2.81,3.0,0
133,0,0,0.0,92.0,30.06,97.0,15.94,88.0,8.86,3.0,1.76,2.0,0
185,0,1,19.0,123.0,26.74,94.0,21.9,107.0,8.57,6.0,2.59,0.0,0
1,0,1,26.0,68.0,24.92,67.0,14.69,113.0,7.82,2.0,2.7,1.0,0
107,0,0,0.0,108.0,44.29,110.0,8.7,148.0,5.84,5.0,2.65,1.0,0
91,0,1,20.0,98.0,24.84,104.0,23.58,100.0,6.2,3.0,1.67,1.0,0
178,1,0,0.0,134.0,21.17,78.0,12.0,113.0,12.07,2.0,3.08,2.0,1
123,0,0,0.0,49.0,35.6,117.0,20.18,98.0,10.76,11.0,2.65,1.0,0
170,0,0,0.0,44.0,48.57,144.0,14.24,97.0,11.7,4.0,2.35,1.0,1
135,0,0,0.0,44.0,32.45,109.0,13.72,100.0,10.44,2.0,2.27,1.0,0
85,0,0,0.0,88.0,24.55,105.0,22.49,94.0,8.34,3.0,2.67,1.0,0
134,0,1,50.0,130.0,35.5,104.0,11.3,107.0,6.15,4.0,3.0,2.0,0
148,0,1,36.0,141.0,13.19,60.0,17.6,115.0,11.51,2.0,2.94,1.0,0
93,0,0,0.0,101.0,46.09,133.0,20.18,103.0,6.54,6.0,2.27,1.0,1
138,0,0,0.0,104.0,40.94,92.0,12.28,98.0,5.66,1.0,3.13,0.0,0
159,0,0,0.0,98.0,19.52,101.0,16.37,108.0,11.66,5.0,3.29,0.0,0
103,0,1,34.0,80.0,23.6,108.0,12.07,77.0,8.27,7.0,3.19,1.0,0
150,0,1,27.0,112.0,35.67,80.0,13.18,111.0,11.32,6.0,1.94,0.0,0
37,0,0,0.0,98.0,22.93,130.0,21.11,113.0,10.63,2.0,3.97,3.0,0
33,1,0,0.0,99.0,27.88,102.0,13.01,104.0,5.57,4.0,1.73,0.0,0
55,0,0,0.0,130.0,41.74,54.0,16.38,83.0,6.38,4.0,2.46,1.0,0
134,0,1,32.0,94.0,13.65,124.0,16.99,117.0,7.69,3.0,4.48,0.0,0
107,0,0,0.0,90.0,15.42,109.0,17.64,96.0,7.62,5.0,1.51,2.0,0
80,0,1,36.0,115.0,32.35,78.0,21.81,145.0,9.67,4.0,1.03,1.0,0
78,0,0,0.0,108.0,18.46,126.0,17.84,117.0,10.02,5.0,2.13,1.0,1
85,0,1,17.0,88.0,15.27,75.0,19.82,116.0,7.46,7.0,2.51,4.0,1
61,0,1,15.0,106.0,42.91,69.0,15.96,137.0,11.68,3.0,2.7,2.0,0
97,0,1,32.0,94.0,31.18,120.0,22.87,38.0,9.16,4.0,1.81,5.0,0
136,1,0,0.0,103.0,31.18,113.0,12.06,122.0,9.02,9.0,2.81,2.0,0
135,0,0,0.0,100.0,26.38,84.0,11.55,82.0,8.31,9.0,1.03,3.0,0
87,0,1,19.0,122.0,28.19,89.0,15.89,78.0,11.24,0.0,0.0,1.0,0
165,0,0,0.0,67.0,35.6,89.0,23.27,88.0,6.76,1.0,3.46,0.0,0
148,0,0,0.0,104.0,47.48,87.0,17.14,99.0,12.64,2.0,2.13,2.0,1
99,0,0,0.0,102.0,29.6,118.0,8.42,126.0,9.52,2.0,2.08,2.0,0
123,0,0,0.0,78.0,29.87,96.0,15.69,92.0,7.06,2.0,2.46,2.0,0
127,1,0,0.0,87.0,43.61,101.0,18.88,122.0,7.05,3.0,3.51,1.0,0
151,0,0,0.0,89.0,28.93,83.0,15.94,100.0,5.38,3.0,1.16,0.0,0
185,0,0,0.0,92.0,23.73,115.0,21.27,79.0,7.11,4.0,2.92,1.0,0
65,0,1,34.0,119.0,35.5,106.0,12.08,87.0,9.66,4.0,3.38,4.0,0
58,0,0,0.0,126.0,35.72,108.0,21.16,88.0,7.14,2.0,3.89,4.0,0
104,0,0,0.0,87.0,19.31,98.0,13.48,87.0,8.45,6.0,2.84,2.0,0
44,0,0,0.0,89.0,34.44,96.0,13.86,151.0,12.06,3.0,2.24,0.0,0
58,0,0,0.0,112.0,29.65,122.0,22.59,87.0,8.21,0.0,0.0,4.0,0
108,0,0,0.0,117.0,35.8,103.0,13.96,68.0,9.06,5.0,2.54,0.0,0
132,0,0,0.0,88.0,20.66,124.0,21.51,120.0,8.81,4.0,2.89,1.0,0
80,0,0,0.0,67.0,21.73,112.0,15.44,63.0,8.88,2.0,4.29,2.0,0
162,0,0,0.0,98.0,22.98,107.0,20.57,96.0,11.11,2.0,2.75,2.0,0
110,0,0,0.0,62.0,16.9,86.0,23.38,94.0,9.54,3.0,4.51,2.0,0
96,0,0,0.0,105.0,47.07,94.0,20.99,107.0,11.45,3.0,2.78,1.0,1
168,0,0,0.0,134.0,27.78,87.0,20.41,147.0,7.38,2.0,3.13,2.0,1
72,0,0,0.0,116.0,48.86,126.0,20.0,114.0,13.14,3.0,1.35,4.0,1
125,0,1,23.0,104.0,20.49,115.0,19.36,100.0,7.13,3.0,2.75,1.0,0
170,0,0,0.0,106.0,31.3,70.0,17.42,133.0,10.09,3.0,2.65,2.0,0
71,0,0,0.0,84.0,31.45,129.0,19.76,82.0,8.6,4.0,4.02,3.0,0
124,0,0,0.0,109.0,27.35,152.0,12.26,97.0,5.42,12.0,3.48,1.0,0
68,0,0,0.0,68.0,35.29,123.0,21.39,100.0,8.62,6.0,2.94,2.0,0
97,0,0,0.0,134.0,35.56,0.0,0.0,94.0,7.89,6.0,3.19,1.0,0
98,1,0,0.0,71.0,26.93,66.0,26.06,93.0,6.49,4.0,0.57,1.0,0
24,0,0,0.0,73.0,25.33,81.0,11.14,69.0,10.74,3.0,2.32,2.0,1
136,0,0,0.0,63.0,34.77,95.0,17.75,119.0,10.08,2.0,2.65,0.0,0
44,0,0,0.0,86.0,49.1,87.0,14.95,106.0,9.69,2.0,2.57,0.0,1
96,0,1,40.0,90.0,18.46,154.0,17.54,118.0,5.68,4.0,3.62,0.0,0
31,0,0,0.0,129.0,16.58,78.0,22.13,100.0,3.99,5.0,1.89,1.0,0
72,0,0,0.0,102.0,28.31,103.0,22.19,85.0,11.82,5.0,3.59,0.0,0
24,0,0,0.0,104.0,26.55,101.0,7.65,116.0,9.23,5.0,1.97,1.0,0
112,0,1,31.0,89.0,38.28,117.0,21.83,87.0,11.24,1.0,3.11,4.0,0
117,1,0,0.0,118.0,48.86,84.0,22.07,86.0,6.89,3.0,2.7,1.0,1
137,0,1,19.0,96.0,29.8,146.0,20.51,109.0,9.51,2.0,2.11,0.0,0
136,0,0,0.0,75.0,17.36,97.0,18.66,92.0,3.32,5.0,2.65,0.0,0
95,0,0,0.0,103.0,26.84,90.0,22.07,117.0,10.35,2.0,3.78,0.0,0
82,0,1,19.0,73.0,24.91,65.0,20.94,114.0,8.96,4.0,1.11,1.0,0
145,0,0,0.0,116.0,41.79,91.0,24.37,115.0,10.83,13.0,2.43,1.0,1
56,1,0,0.0,114.0,30.21,110.0,18.33,67.0,10.65,5.0,2.84,1.0,0
155,1,0,0.0,146.0,42.64,105.0,12.96,104.0,6.66,5.0,2.7,2.0,0
133,0,0,0.0,100.0,20.03,105.0,16.93,119.0,10.98,4.0,3.19,0.0,1
53,0,0,0.0,113.0,20.35,84.0,16.12,108.0,11.53,7.0,3.48,2.0,0
123,0,0,0.0,87.0,41.17,101.0,19.22,121.0,12.09,3.0,2.21,5.0,1
136,0,0,0.0,83.0,27.78,119.0,21.19,90.0,11.24,4.0,2.65,7.0,0
57,0,0,0.0,113.0,27.37,134.0,17.68,81.0,9.36,4.0,2.27,3.0,0
62,0,0,0.0,111.0,21.88,104.0,14.41,97.0,8.71,5.0,2.78,1.0,0
112,0,0,0.0,94.0,13.87,112.0,22.79,75.0,6.34,18.0,2.32,1.0,0
55,0,1,20.0,91.0,35.31,113.0,16.97,110.0,9.74,1.0,1.97,1.0,0
95,0,0,0.0,115.0,21.86,88.0,18.38,96.0,11.49,2.0,1.7,6.0,1
125,0,0,0.0,65.0,39.66,93.0,17.83,109.0,9.48,4.0,2.46,1.0,0
1,0,0,0.0,106.0,30.96,106.0,11.47,75.0,6.85,3.0,2.7,5.0,1
98,0,1,36.0,81.0,28.56,125.0,13.87,120.0,7.77,2.0,2.16,6.0,1
105,0,0,0.0,88.0,42.77,103.0,14.88,112.0,8.3,5.0,1.46,1.0,0
113,0,1,30.0,102.0,31.25,123.0,15.59,52.0,10.58,7.0,3.13,0.0,0
99,0,0,0.0,44.0,43.59,105.0,18.23,75.0,10.52,1.0,2.13,3.0,1
103,0,0,0.0,134.0,30.63,85.0,8.3,134.0,8.18,3.0,2.27,1.0,0
177,0,0,0.0,81.0,38.73,97.0,13.75,106.0,9.76,5.0,2.16,1.0,0
149,0,1,20.0,132.0,25.13,94.0,23.53,110.0,6.75,6.0,2.75,0.0,0
160,0,0,0.0,136.0,39.93,134.0,23.02,101.0,9.87,2.0,3.75,1.0,1
116,0,0,0.0,54.0,18.85,82.0,18.14,116.0,8.38,2.0,2.13,2.0,0
90,0,1,22.0,94.0,21.17,90.0,19.69,108.0,10.0,12.0,1.73,1.0,0
148,1,0,0.0,81.0,39.7,71.0,15.95,97.0,5.5,2.0,2.59,0.0,1
147,0,1,35.0,134.0,33.54,99.0,11.99,90.0,9.54,4.0,2.73,2.0,1
95,0,0,0.0,96.0,9.89,126.0,17.18,97.0,9.47,5.0,2.81,0.0,0
201,0,0,0.0,72.0,36.16,90.0,19.14,99.0,8.78,6.0,1.89,1.0,0
80,0,0,0.0,89.0,25.76,78.0,11.19,131.0,10.59,4.0,3.19,0.0,0
122,1,0,0.0,117.0,24.87,93.0,18.59,97.0,10.62,5.0,3.11,1.0,0
132,0,0,0.0,100.0,33.17,95.0,12.65,117.0,10.1,2.0,1.81,0.0,0
83,0,0,0.0,71.0,35.51,92.0,18.26,108.0,11.16,5.0,3.51,1.0,0
99,0,0,0.0,107.0,23.07,103.0,17.71,95.0,9.4,3.0,2.38,7.0,1
84,0,0,0.0,86.0,38.4,105.0,23.43,108.0,9.06,3.0,3.86,3.0,1
46,0,0,0.0,67.0,20.77,62.0,14.21,98.0,8.77,6.0,2.62,1.0,0
87,0,0,0.0,106.0,26.06,117.0,19.08,152.0,12.3,5.0,2.4,2.0,0
150,0,0,0.0,117.0,36.38,89.0,16.35,99.0,10.92,4.0,2.13,1.0,0
73,0,0,0.0,112.0,33.12,85.0,14.21,61.0,4.51,6.0,2.92,1.0,0
7,0,0,0.0,87.0,35.14,83.0,23.89,77.0,7.13,5.0,2.97,3.0,0
89,0,1,12.0,105.0,31.96,107.0,12.86,132.0,9.09,3.0,2.84,2.0,0
131,1,0,0.0,83.0,20.79,94.0,10.1,95.0,6.66,3.0,3.7,3.0,1
105,0,0,0.0,96.0,44.08,97.0,14.89,36.0,10.01,5.0,3.24,3.0,0
108,1,0,0.0,114.0,19.57,70.0,17.96,85.0,6.12,3.0,3.73,2.0,1
47,0,1,28.0,109.0,29.39,94.0,11.7,109.0,9.17,6.0,2.24,1.0,0
101,1,0,0.0,116.0,26.59,114.0,11.08,109.0,9.33,5.0,1.97,1.0,0
182,0,1,24.0,104.0,21.78,127.0,12.19,98.0,8.59,3.0,3.13,1.0,0
161,0,0,0.0,73.0,33.42,79.0,14.47,79.0,8.74,3.0,3.38,1.0,0
128,0,0,0.0,130.0,38.74,71.0,25.72,82.0,8.62,7.0,1.49,1.0,1
69,0,1,31.0,63.0,33.13,90.0,16.29,129.0,6.89,2.0,3.56,2.0,0
113,0,1,34.0,63.0,7.63,82.0,11.41,118.0,7.58,3.0,3.59,1.0,0
87,0,1,30.0,114.0,44.68,130.0,18.34,88.0,6.97,2.0,2.11,0.0,0
71,0,0,0.0,70.0,35.9,122.0,21.48,104.0,10.16,3.0,3.32,0.0,0
76,0,0,0.0,69.0,34.68,110.0,19.13,85.0,10.81,5.0,2.59,1.0,0
87,0,0,0.0,109.0,37.94,86.0,10.84,83.0,13.02,4.0,3.92,3.0,0
117,0,0,0.0,82.0,20.23,108.0,15.94,97.0,8.52,3.0,3.11,1.0,0
177,0,0,0.0,91.0,45.24,79.0,19.14,58.0,10.11,8.0,2.4,3.0,1
95,0,0,0.0,104.0,22.85,95.0,12.95,80.0,10.64,3.0,2.54,1.0,0
76,0,0,0.0,78.0,29.09,83.0,21.86,92.0,4.12,3.0,4.37,1.0,0
66,0,0,0.0,103.0,28.99,77.0,21.62,138.0,8.88,2.0,2.84,2.0,0
110,0,0,0.0,124.0,30.35,141.0,12.49,102.0,9.77,7.0,2.67,1.0,0
204,0,0,0.0,145.0,34.88,95.0,13.16,77.0,8.61,5.0,3.81,3.0,0
32,0,1,31.0,97.0,39.58,111.0,15.6,111.0,9.31,2.0,3.51,0.0,0
133,0,1,39.0,107.0,40.78,77.0,21.57,85.0,5.79,3.0,1.81,5.0,0
185,0,0,0.0,97.0,9.45,83.0,24.54,110.0,5.0,3.0,3.27,2.0,0
103,0,1,37.0,78.0,26.1,108.0,20.56,110.0,11.01,3.0,2.86,1.0,0
91,0,0,0.0,100.0,18.67,104.0,16.12,85.0,9.3,3.0,3.0,1.0,0
131,0,0,0.0,89.0,33.34,87.0,15.77,132.0,11.25,6.0,1.4,2.0,0
153,0,0,0.0,127.0,28.36,121.0,12.2,130.0,9.48,4.0,3.19,0.0,0
132,0,1,25.0,96.0,19.24,107.0,22.94,87.0,10.31,7.0,1.92,2.0,0
148,0,0,0.0,92.0,34.51,125.0,12.83,131.0,11.05,9.0,3.94,1.0,0
141,0,0,0.0,90.0,41.28,80.0,19.9,104.0,9.52,3.0,1.62,5.0,0
105,0,0,0.0,102.0,26.61,134.0,11.92,111.0,10.23,2.0,3.29,2.0,0
169,0,0,0.0,105.0,45.34,88.0,13.45,111.0,12.95,3.0,3.73,3.0,1
127,0,1,23.0,80.0,30.94,85.0,18.37,82.0,7.06,4.0,2.65,1.0,0
57,0,0,0.0,92.0,14.6,127.0,16.48,93.0,10.42,2.0,2.73,0.0,0
123,0,1,33.0,87.0,24.92,59.0,9.76,99.0,9.92,7.0,0.78,0.0,0
103,0,1,35.0,101.0,18.79,81.0,17.71,77.0,3.93,2.0,3.75,4.0,1
101,0,0,0.0,89.0,20.16,97.0,16.97,61.0,2.4,5.0,3.11,1.0,0
123,0,1,22.0,105.0,33.59,86.0,6.8,82.0,5.44,12.0,4.21,2.0,0
78,0,1,32.0,116.0,35.75,83.0,16.34,92.0,11.07,4.0,2.92,6.0,0
101,0,1,28.0,96.0,37.45,72.0,24.29,111.0,9.14,6.0,2.54,4.0,0
129,0,0,0.0,98.0,25.5,101.0,19.75,123.0,11.75,6.0,3.38,1.0,0
67,0,1,34.0,114.0,27.49,115.0,17.65,114.0,9.26,4.0,2.48,0.0,0
37,0,0,0.0,116.0,32.54,99.0,14.23,112.0,9.74,5.0,3.78,3.0,0
64,1,0,0.0,83.0,24.94,91.0,12.61,69.0,10.74,3.0,3.38,3.0,0
173,0,0,0.0,103.0,18.6,111.0,8.61,106.0,7.53,7.0,2.11,1.0,0
135,0,0,0.0,115.0,24.5,68.0,21.23,82.0,9.51,3.0,3.67,1.0,0
75,0,1,42.0,93.0,42.31,108.0,14.52,91.0,4.7,8.0,3.02,1.0,0
88,0,0,0.0,112.0,14.57,70.0,18.84,75.0,8.58,3.0,3.13,4.0,1
112,0,0,0.0,112.0,36.52,104.0,17.82,97.0,7.4,5.0,2.54,3.0,0
113,0,0,0.0,137.0,27.01,109.0,20.64,97.0,11.15,4.0,1.76,0.0,0
121,0,1,28.0,94.0,18.7,76.0,12.03,87.0,10.68,3.0,1.73,2.0,0
70,0,0,0.0,145.0,25.98,102.0,15.61,75.0,6.83,2.0,2.84,1.0,0
90,0,0,0.0,103.0,24.75,137.0,16.75,83.0,13.25,4.0,2.84,0.0,0
39,0,0,0.0,83.0,15.86,114.0,16.97,104.0,9.28,4.0,1.76,0.0,0
142,0,0,0.0,134.0,36.86,106.0,15.96,108.0,6.21,2.0,2.24,0.0,0
176,0,0,0.0,101.0,34.32,78.0,13.15,79.0,7.4,2.0,2.43,1.0,0
105,0,0,0.0,81.0,24.89,80.0,19.13,117.0,10.35,2.0,2.3,1.0,0
57,0,0,0.0,74.0,46.36,85.0,19.12,104.0,8.02,3.0,2.84,2.0,1
110,0,0,0.0,92.0,3.21,81.0,21.96,74.0,4.93,4.0,4.0,1.0,0
88,0,0,0.0,81.0,29.38,90.0,16.44,107.0,4.03,5.0,3.46,2.0,0
95,0,0,0.0,119.0,32.33,70.0,13.35,120.0,8.17,6.0,3.78,0.0,0
147,0,0,0.0,83.0,22.2,144.0,17.69,72.0,9.21,3.0,4.21,3.0,0
101,0,0,0.0,92.0,26.93,117.0,15.98,125.0,9.89,4.0,3.65,4.0,1
115,0,0,0.0,111.0,28.31,98.0,20.08,92.0,9.25,2.0,4.21,1.0,0
103,0,0,0.0,103.0,21.98,89.0,17.24,126.0,10.49,2.0,3.48,2.0,0
82,0,0,0.0,112.0,33.88,120.0,16.44,117.0,11.45,10.0,1.89,0.0,0
141,0,0,0.0,126.0,31.47,98.0,19.81,106.0,6.85,7.0,2.46,0.0,0
149,0,0,0.0,80.0,29.82,127.0,16.78,102.0,8.47,2.0,2.62,2.0,0
131,0,0,0.0,123.0,44.78,74.0,12.91,101.0,9.83,2.0,2.89,2.0,0
119,0,0,0.0,108.0,16.01,100.0,22.45,79.0,9.17,3.0,1.97,1.0,0
112,0,0,0.0,83.0,32.2,89.0,18.62,116.0,7.56,8.0,1.92,3.0,0
116,0,1,35.0,103.0,20.06,106.0,14.21,102.0,9.26,2.0,3.19,2.0,0
94,0,0,0.0,98.0,36.06,89.0,16.1,95.0,15.85,5.0,2.27,3.0,0
90,0,0,0.0,93.0,37.74,103.0,15.9,124.0,12.7,6.0,3.35,2.0,0
114,0,1,31.0,98.0,37.88,105.0,15.34,101.0,6.81,4.0,3.51,0.0,0
63,0,1,25.0,137.0,32.3,76.0,9.91,110.0,6.37,2.0,3.29,1.0,0
130,0,0,0.0,129.0,46.21,128.0,20.16,91.0,9.45,2.0,2.35,4.0,1
122,0,1,29.0,83.0,33.22,93.0,22.8,95.0,7.56,6.0,2.27,3.0,0
166,0,0,0.0,93.0,33.93,99.0,18.22,110.0,8.86,5.0,1.94,3.0,0
62,0,0,0.0,98.0,17.0,95.0,14.75,122.0,9.81,4.0,2.73,0.0,0
78,0,1,21.0,85.0,27.3,79.0,18.96,92.0,5.58,1.0,2.57,2.0,0
148,0,1,26.0,91.0,26.98,127.0,13.64,88.0,9.82,3.0,2.67,1.0,0
